 56.10             0.63358605093E+02             0.31801534756E+00
 56.20             0.72885455571E+02             0.33992740694E+00
 56.30             0.81663791674E+02             0.35566638137E+00
 56.40             0.89346384012E+02             0.36460428580E+00
 56.50             0.95623161478E+02             0.36638449782E+00
 56.60             0.10023439397E+03             0.36093598699E+00
 56.70             0.10298212141E+03             0.34847614888E+00
 56.80             0.10373933557E+03             0.32950213103E+00
 56.90             0.10245650125E+03             0.30477099676E+00
 57.00             0.99165101904E+02             0.27526951833E+00
 57.10             0.93978007762E+02             0.24217480471E+00
 57.20             0.87086587657E+02             0.20680733499E+00
 57.30             0.78754615111E+02             0.17057827121E+00
 57.40             0.69309148491E+02             0.13493315301E+00
 57.50             0.59128690166E+02             0.10129422061E+00
 57.60             0.48629044770E+02             0.71003667416E-01
 57.70             0.38247397431E+02             0.45270086492E-01
 57.80             0.28425214623E+02             0.25120247721E-01
 57.90             0.19590629677E+02             0.11358129671E-01
 58.00             0.12141008914E+02             0.45328408499E-02
 58.10             0.64264011448E+01             0.49167102834E-02
 58.20             0.27345519484E+01             0.12494421581E-01
 58.30             0.12781151344E+01             0.26963624061E-01
 58.40             0.21846183485E+01             0.47746996545E-01
 58.50             0.54896405748E+01             0.74015282471E-01
 58.60             0.11133539669E+02             0.10472037723E+00
 58.70             0.18961932508E+02             0.13863714754E+00
 58.80             0.28729983925E+02             0.17441231427E+00
 58.90             0.40110409011E+02             0.21061844827E+00
 59.00             0.52704942512E+02             0.24581092478E+00
 59.10             0.66058885107E+02             0.27858556399E+00
 59.20             0.79678205091E+02             0.30763465781E+00
 59.30             0.93048561064E+02             0.33179914739E+00
 59.40             0.10565552141E+03             0.35011486959E+00
 59.50             0.11700519385E+03             0.36185102709E+00
 59.60             0.12664444600E+03             0.36653934722E+00
 59.70             0.13417989801E+03             0.36399276600E+00
 59.80             0.13929490081E+03             0.35431289202E+00
 59.90             0.14176377877E+03             0.33788595225E+00
 60.00             0.14146271066E+03             0.31536738159E+00
 60.10             0.13837674498E+03             0.28765567101E+00
 60.20             0.13260259058E+03             0.25585651776E+00
 60.30             0.12434698595E+03             0.22123870806E+00
 60.40             0.11392062340E+03             0.18518349251E+00
 60.50             0.10172778279E+03             0.14912947421E+00
 60.60             0.88252003910E+02             0.11451520849E+00
 60.70             0.74038292642E+02             0.82721804561E-01
 60.80             0.59672504734E+02             0.55017819233E-01
 60.90             0.45758677084E+02             0.32508641521E-01
 61.00             0.32895174383E+02             0.16092387616E-01
 61.10             0.21650583778E+02             0.64240660495E-02
 61.20             0.12540319137E+02             0.38894428517E-02
 61.30             0.60048873297E+01             0.85896494881E-02
 61.40             0.23907214708E+01             0.20337147714E-01
 61.50             0.19344012982E+01             0.38663212350E-01
 61.60             0.47509615324E+01             0.62836633417E-01
 61.70             0.10826839224E+02             0.91892891415E-01
 61.80             0.20017836139E+02             0.12467264165E+00
 61.90             0.32052278702E+02             0.15986797209E+00
 62.00             0.46539353241E+02             0.19607458904E+00
 62.10             0.62982386332E+02             0.23184784850E+00
 62.20             0.80796637077E+02             0.26576039740E+00
 62.30             0.99330978561E+02             0.29645912505E+00
 62.40             0.11789267721E+03             0.32271915222E+00
 62.50             0.13577433868E+03             0.34349270382E+00
 62.60             0.15228198328E+03             0.35795091514E+00
 62.70             0.16676314786E+03             0.36551690355E+00
 62.80             0.17863388770E+03             0.36588878611E+00
 62.90             0.18740357367E+03             0.35905172471E+00
 63.00             0.19269644580E+03             0.34527851810E+00
 63.10             0.19426899395E+03             0.32511871722E+00
 63.20             0.19202238460E+03             0.29937669812E+00
 63.30             0.18600933592E+03             0.26907956738E+00
 63.40             0.17643505389E+03             0.23543618050E+00
 63.50             0.16365207246E+03             0.19978890862E+00
 63.60             0.14814908222E+03             0.16356007790E+00
 63.70             0.13053407467E+03             0.12819521867E+00
 63.80             0.11151236378E+03             0.95105388816E-01
 63.90             0.91860263168E+02             0.65610872555E-01
 64.00             0.72395387155E+02             0.40888501083E-01
 64.10             0.53944698769E+02             0.21924697022E-01
 64.20             0.37311540652E+02             0.94761161538E-02
 64.30             0.23242950519E+02             0.40394568550E-02
 64.40             0.12398577522E+02             0.58316418317E-02
 64.50             0.53224781648E+01             0.14781162903E-01
 64.60             0.24189806164E+01             0.30530934179E-01
 64.70             0.39336670526E+01             0.52452539785E-01
 64.80             0.99403394996E+01             0.79671307658E-01
 64.90             0.20334612120E+02             0.11110120896E+00
 65.00             0.34834520081E+02             0.14548819063E+00
 65.10             0.52988261628E+02             0.18146021209E+00
 65.20             0.74188906278E+02             0.21758198970E+00
 65.30             0.97695619354E+02             0.25241226452E+00
 65.40             0.12266068274E+03             0.28456130859E+00
 65.50             0.14816134484E+03             0.31274637506E+00
 65.60             0.17323531958E+03             0.33584287976E+00
 65.70             0.19691858434E+03             0.35292927216E+00
 65.80             0.21828400733E+03             0.36332380521E+00
 65.90             0.23647927208E+03             0.36661173704E+00
 66.00             0.25076256413E+03             0.36266187916E+00
 66.10             0.26053454405E+03             0.35163183090E+00
 66.20             0.26536524977E+03             0.33396169120E+00
 66.30             0.26501474784E+03             0.31035649862E+00
 66.40             0.25944657953E+03             0.28175810036E+00
 66.50             0.24883331800E+03             0.24930757249E+00
 66.60             0.23355385499E+03             0.21429969108E+00
 66.70             0.21418235975E+03             0.17813127060E+00
 66.80             0.19146918533E+03             0.14224543103E+00
 66.90             0.16631432627E+03             0.10807401737E+00
 67.00             0.13973434222E+03             0.76980469016E-01
 67.10             0.11282394243E+03             0.50205418553E-01
 67.20             0.86713664479E+02             0.28817190494E-01
 67.30             0.62525265566E+02             0.13669175138E-01
 67.40             0.41326569393E+02             0.53657782985E-02
 67.50             0.24087568228E+02             0.42383055087E-02
 67.60             0.11639565731E+02             0.10331742933E-01
 67.70             0.46390600157E+01             0.23402962418E-01
 67.80             0.35379105283E+01             0.42930422307E-01
 67.90             0.85611113507E+01             0.68134976950E-01
 68.00             0.19693215107E+02             0.98010964617E-01
 68.10             0.36674125758E+02             0.13136633340E+00
 68.20             0.59004617300E+02             0.16687020408E+00
 68.30             0.85961552569E+02             0.20310597223E+00
 68.40             0.11662238684E+03             0.23862783068E+00
 68.50             0.14989816025E+03             0.27201845730E+00
 68.60             0.18457382672E+03             0.30194556608E+00
 68.70             0.21935444952E+03             0.32721506537E+00
 68.80             0.25291552916E+03             0.34681870216E+00
 68.90             0.28395552834E+03             0.35997429133E+00
 69.00             0.31124853190E+03             0.36615692489E+00
 69.10             0.33369493297E+03             0.36511991574E+00
 69.20             0.35036807290E+03             0.35690464057E+00
 69.30             0.36055488356E+03             0.34183888883E+00
 69.40             0.36378878162E+03             0.32052378404E+00
 69.50             0.35987334006E+03             0.29380979887E+00
 69.60             0.34889560226E+03             0.26276282133E+00
 69.70             0.33122829659E+03             0.22862162582E+00
 69.80             0.30752063969E+03             0.19274844604E+00
 69.90             0.27867786769E+03             0.15657462187E+00
 70.00             0.24583008981E+03             0.12154348890E+00
 70.10             0.21029149849E+03             0.89052789316E-01
 70.20             0.17351137801E+03             0.60398902046E-01
 70.30             0.13701871134E+03             0.36725117188E-01
 70.40             0.10236247763E+03             0.18976018758E-01
 70.50             0.71049948009E+02             0.78597957843E-02
 70.60             0.44485413676E+02             0.38199855625E-02
 70.70             0.23911811958E+02             0.70177765209E-02
 70.80             0.10357649478E+02             0.17325576800E-01
 70.90             0.45914572026E+01             0.34332105169E-01
 71.00             0.70857551500E+01             0.57358801146E-01
 71.10             0.17992162907E+02             0.85486899561E-01
 71.20             0.37128878061E+02             0.11759408929E+00
 71.30             0.63981273258E+02             0.15239929346E+00
 71.40             0.97715851619E+02             0.18851378442E+00
 71.50             0.13720726942E+03             0.22449659399E+00
 71.60             0.18107760509E+03             0.25891200806E+00
 71.70             0.22774654593E+03             0.29038685162E+00
 71.80             0.27549069962E+03             0.31766527840E+00
 71.90             0.32250983539E+03             0.33965887917E+00
 72.00             0.36699753807E+03             0.35549010927E+00
 72.10             0.40721353024E+03             0.36452730262E+00
 72.20             0.44155479611E+03             0.36640987519E+00
 72.30             0.46862263087E+03             0.36106271235E+00
 72.40             0.48728284495E+03             0.34869916589E+00
 72.50             0.49671657142E+03             0.32981254131E+00
 72.60             0.49645945029E+03             0.30515641495E+00
 72.70             0.48642738477E+03             0.27571456622E+00
 72.80             0.46692756679E+03             0.24266172491E+00
 72.90             0.43865403351E+03             0.20731669938E+00
 73.00             0.40266762222E+03             0.17108975615E+00
 73.10             0.36036081363E+03             0.13542635025E+00
 73.20             0.31340856978E+03             0.10174945158E+00
 73.30             0.26370685641E+03             0.71402768401E-01
 73.40             0.21330106743E+03             0.45597133362E-01
 73.50             0.16430701880E+03             0.25362191307E-01
 73.60             0.11882753054E+03             0.11505316422E-01
 73.70             0.78867853312E+02             0.45793980163E-02
 73.80             0.46253307708E+02             0.48607802336E-02
 73.90             0.22552483372E+02             0.12338235924E-01
 74.00             0.90091894688E+01             0.26713414604E-01
 74.10             0.64860611622E+01             0.47412746646E-01
 74.20             0.15422317769E+02             0.73610328701E-01
 74.30             0.35807650943E+02             0.10426087724E+00
 74.40             0.67173614192E+02             0.13814143539E+00
 74.50             0.10860321077E+03             0.17390016887E+00
 74.60             0.15875866128E+03             0.21011030421E+00
 74.70             0.21592660290E+03             0.24532705702E+00
 74.80             0.27807925812E+03             0.27814527886E+00
 74.90             0.34294944117E+03             0.30725552268E+00
 75.00             0.40811667239E+03             0.33149628974E+00
 75.10             0.47110117078E+03             0.34990037345E+00
 75.20             0.52946211386E+03             0.36173345086E+00
 75.30             0.58089631050E+03             0.36652338219E+00
 75.40             0.62333333809E+03             0.36407904917E+00
 75.50             0.65502325818E+03             0.35449798069E+00
 75.60             0.67461324388E+03             0.33816246139E+00
 75.70             0.68120982338E+03             0.31572427848E+00
 75.80             0.67442395464E+03             0.28807871547E+00
 75.90             0.65439677853E+03             0.25632883031E+00
 76.00             0.62180462944E+03             0.22174144343E+00
 76.10             0.57784268541E+03             0.18569659155E+00
 76.20             0.52418748426E+03             0.14963246428E+00
 76.30             0.46293938378E+03             0.11498802029E+00
 76.40             0.39654687040E+03             0.83145572893E-01
 76.50             0.32771538666E+03             0.55375635741E-01
 76.60             0.25930402222E+03             0.32786229326E-01
 76.70             0.19421396739E+03             0.16278670966E-01
 76.80             0.13527303639E+03             0.65116122380E-02
 76.90             0.85120812073E+02             0.38747587859E-02
 77.00             0.46099030326E+02             0.84733210621E-02
 77.10             0.20151704960E+02             0.20123816432E-01
 77.20             0.87391939482E+01             0.38361390130E-01
 77.30             0.12769933141E+02             0.62458362967E-01
 77.40             0.32552930058E+02             0.91453265724E-01
 77.50             0.67773340047E+02             0.12418920178E+00
 77.60             0.11749256814E+03             0.15936000730E+00
 77.70             0.18017338553E+03             0.19556236712E+00
 77.80             0.25372955622E+03             0.23135180710E+00
 77.90             0.33559847659E+03             0.26530032858E+00
 78.00             0.42283437747E+03             0.29605338556E+00
 78.10             0.51221876467E+03             0.32238393105E+00
 78.20             0.60038401587E+03             0.34324137631E+00
 78.30             0.68394544198E+03             0.35779350924E+00
 78.40             0.75963668744E+03             0.36545969977E+00
 78.50             0.82444310714E+03             0.36593406688E+00
 78.60             0.87572773079E+03             0.35919768332E+00
 78.70             0.91134461449E+03             0.34551933081E+00
 78.80             0.92973478086E+03             0.32544477559E+00
 78.90             0.93000055023E+03             0.29977499244E+00
 79.00             0.91195484811E+03             0.26953420569E+00
 79.10             0.87614300868E+03             0.23592902274E+00
 79.20             0.82383564704E+03             0.20030029039E+00
 79.30             0.75699230470E+03             0.16406959505E+00
 79.40             0.67819673854E+03             0.12868254147E+00
 79.50             0.59056587826E+03             0.95551073097E-01
 79.60             0.49763557380E+03             0.65997135508E-01
 79.70             0.40322724782E+03             0.41199930817E-01
 79.80             0.31130041661E+03             0.22148867490E-01
 79.90             0.22579670927E+03             0.96040829539E-02
 80.00             0.15048146928E+03             0.40661141123E-02
 80.10             0.88789241334E+02             0.57559259217E-02
 80.20             0.43679417882E+02             0.14606094891E-01
 80.30             0.17508037838E+02             0.30263499278E-01
 80.40             0.11921203211E+02             0.52103408648E-01
 80.50             0.27774822056E+02             0.79254410616E-01
 80.60             0.65084425264E+02             0.11063318021E+00
 80.70             0.12300767400E+03             0.14498770451E+00
 80.80             0.19986091635E+03             0.18094723801E+00
 80.90             0.29316981360E+03             0.21707699531E+00
 81.00             0.39975269091E+03             0.25193539911E+00
 81.10             0.51583392771E+03             0.28413159908E+00
 81.20             0.63718344470E+03             0.31238096686E+00
 81.30             0.75927721855E+03             0.33555635266E+00
 81.40             0.87747281037E+03             0.35273305860E+00
 81.50             0.98719317097E+03             0.36322573410E+00
 81.60             0.10841115187E+04             0.36661572141E+00
 81.70             0.11643298979E+04             0.36276776005E+00
 81.80             0.12245441307E+04             0.35183538366E+00
 81.90             0.12621882739E+04             0.33425479407E+00
 82.00             0.12755523767E+04             0.31072745680E+00
 82.10             0.12638682806E+04             0.28219211261E+00
 82.20             0.12273593772E+04             0.24978732172E+00
 82.30             0.11672516066E+04             0.21480603531E+00
 82.40             0.10857444739E+04             0.17864400669E+00
 82.50             0.98594244385E+03             0.14274410081E+00
 82.60             0.87174866791E+03             0.10853872391E+00
 82.70             0.74772454809E+03             0.77392670527E-01
 82.80             0.61892008240E+03             0.50548668197E-01
 82.90             0.49068120790E+03             0.29077792609E-01
 83.00             0.36844140440E+03             0.13836731701E-01
 83.10             0.25750559923E+03             0.54336038016E-02
 83.20             0.16283488373E+03             0.42036937146E-02
 83.30             0.88840690650E+02             0.10196074852E-01
 83.40             0.39196876044E+02             0.23171651208E-01
 83.50             0.16677601223E+02             0.42612697284E-01
 83.60             0.23028034111E+02             0.67743515342E-01
 83.70             0.58873714641E+02             0.97561385743E-01
 83.80             0.12367299578E+03             0.13087657546E+00
 83.90             0.21571533312E+03             0.16635980841E+00
 84.00             0.33216641313E+03             0.20259530362E+00
 84.10             0.46915925201E+03             0.23813726481E+00
 84.20             0.62192853590E+03             0.27156756774E+00
 84.30             0.78498368484E+03             0.30155234333E+00
 84.40             0.95231447860E+03             0.32689519902E+00
 84.50             0.11176216536E+04             0.34658495487E+00
 84.60             0.12745637259E+04             0.35983598963E+00
 84.70             0.14170104683E+04             0.36611958700E+00
 84.80             0.15392930116E+04             0.36518503146E+00
 84.90             0.16364404730E+04             0.35706961176E+00
 85.00             0.17043933510E+04             0.34209713317E+00
 85.10             0.17401846641E+04             0.32086499756E+00
 85.20             0.17420809208E+04             0.29422036715E+00
 85.30             0.17096764601E+04             0.26322636270E+00
 85.40             0.16439364425E+04             0.22911964498E+00
 85.50             0.15471857360E+04             0.19326107203E+00
 85.60             0.14230430544E+04             0.15708140091E+00
 85.70             0.12763018893E+04             0.12202420050E+00
 85.80             0.11127619399E+04             0.89488253087E-01
 85.90             0.93901680683E+03             0.60771742985E-01
 86.00             0.76220558296E+03             0.37020458941E-01
 86.10             0.58973757754E+03             0.19182077190E-01
 86.20             0.42900067197E+03             0.79683491629E-02
 86.30             0.28706467309E+03             0.38267026083E-02
 86.40             0.17039145915E+03             0.69223892236E-02
 86.50             0.84563677907E+02             0.17131891113E-01
 86.60             0.34043249220E+02             0.34047849151E-01
 86.70             0.21969955005E+02             0.56995316612E-01
 86.80             0.50008999056E+02             0.85058689544E-01
 86.90             0.11825463377E+03             0.11711823937E+00
 87.00             0.22519484534E+03             0.15189479004E+00
 87.10             0.36773974078E+03             0.18800075720E+00
 87.20             0.54131377892E+03             0.22399551275E+00
 87.30             0.74000943013E+03             0.25844286595E+00
 87.40             0.95679733780E+03             0.28996836739E+00
 87.50             0.11837856897E+04             0.31731414959E+00
 87.60             0.14125193877E+04             0.33938911581E+00
 87.70             0.16343078187E+04             0.35531247493E+00
 87.80             0.18405686590E+04             0.36444888489E+00
 87.90             0.20231742464E+04             0.36643380295E+00
 88.00             0.21747866833E+04             0.36118803088E+00
 88.10             0.22891680062E+04             0.34892087498E+00
 88.20             0.23614524831E+04             0.33012179478E+00
 88.30             0.23883693569E+04             0.30554087356E+00
 88.40             0.23684061095E+04             0.27615889010E+00
 88.50             0.23019045013E+04             0.24314818552E+00
 88.60             0.21910841856E+04             0.20782588694E+00
 88.70             0.20399914944E+04             0.17160135408E+00
 88.80             0.18543739458E+04             0.13591994580E+00
 88.90             0.16414840116E+04             0.10220535028E+00
 89.00             0.14098185923E+04             0.71802779894E-01
 89.10             0.11688033552E+04             0.45925297191E-01
 89.20             0.92843348365E+03             0.25605413734E-01
 89.30             0.69888436934E+03             0.11653892873E-01
 89.40             0.49010725267E+03             0.46274002901E-02
 89.50             0.31142572515E+03             0.48062930400E-02
 89.60             0.17114929048E+03             0.12183433302E-01
 89.70             0.76219823694E+02             0.26464473179E-01
 89.80             0.31905766564E+02             0.47079599180E-01
 89.90             0.41557281586E+02             0.73206267778E-01
 90.00             0.10643340807E+03             0.10380202490E+00
 90.10             0.22560959866E+03             0.13764609982E+00
 90.20             0.39597095974E+03             0.17338811397E+00
 90.30             0.61229318939E+03             0.20960196098E+00
 90.40             0.86740973008E+03             0.24484270835E+00
 90.50             0.11524601661E+04             0.27770425025E+00
 90.60             0.14572115380E+04             0.30687541118E+00
 90.70             0.17704411555E+04             0.33119226181E+00
 90.80             0.20803667928E+04             0.34968455979E+00
 90.90             0.23751079698E+04             0.36161446244E+00
 91.00             0.26431604452E+04             0.36650596664E+00
 91.10             0.28738651599E+04             0.36416390138E+00
 91.20             0.30578527163E+04             0.35468171506E+00
 91.30             0.31874450750E+04             0.33843774691E+00
 91.40             0.32569975045E+04             0.31608013126E+00
 91.50             0.32631658679E+04             0.28850093698E+00
 91.60             0.32050870294E+04             0.25680057392E+00
 91.70             0.30844633994E+04             0.22224388656E+00
 91.80             0.29055463008E+04             0.18620968674E+00
 91.90             0.26750167912E+04             0.15013573901E+00
 92.00             0.24017666567E+04             0.11546139391E+00
 92.10             0.20965863550E+04             0.83570157788E-01
 92.20             0.17717705499E+04             0.55734490976E-01
 92.30             0.14406553990E+04             0.33065036579E-01
 92.40             0.11171047773E+04             0.16466305827E-01
 92.50             0.81496501427E+03             0.66005880759E-02
 92.60             0.54750937378E+03             0.38615254646E-02
 92.70             0.32689435021E+03             0.83584065914E-02
 92.80             0.16364981840E+03             0.19911805899E-01
 92.90             0.66224164156E+02             0.38060742756E-01
 93.00             0.40603740141E+02             0.62081074580E-01
 93.10             0.90023401238E+02             0.91014390133E-01
 93.20             0.21478155740E+03             0.12370625012E+00
 93.30             0.41216926131E+03             0.15885224934E+00
 93.40             0.67651846643E+03             0.19505006241E+00
 93.50             0.99936991578E+03             0.23085539659E+00
 93.60             0.13697563335E+04             0.26483961906E+00
 93.70             0.17745918810E+04             0.29564675932E+00
 93.80             0.21991543962E+04             0.32204761250E+00
 93.90             0.26276429434E+04             0.34298878454E+00
 94.00             0.30437898293E+04             0.35763472268E+00
 94.10             0.34315036383E+04             0.36540105399E+00
 94.20             0.37755181254E+04             0.36597790185E+00
 94.30             0.40620210624E+04             0.35934225003E+00
 94.40             0.42792374198E+04             0.34575886104E+00
 94.50             0.44179425789E+04             0.32576971209E+00
 94.60             0.44718835896E+04             0.30017237024E+00
 94.70             0.44380897317E+04             0.26998816942E+00
 94.80             0.43170577025E+04             0.23642145925E+00
 94.90             0.41128014840E+04             0.20081155145E+00
 95.00             0.38327621699E+04             0.16457928135E+00
 95.10             0.34875785547E+04             0.12917031654E+00
 95.20             0.30907248831E+04             0.95997474694E-01
 95.30             0.26580276198E+04             0.66384352215E-01
 95.40             0.22070781811E+04             0.41512512686E-01
 95.50             0.17565630902E+04             0.22374342506E-01
 95.60             0.13255367554E+04             0.97334546630E-02
 95.70             0.93266487962E+03             0.40942205834E-02
 95.80             0.59546825075E+03             0.56816457065E-02
 95.90             0.32959724443E+03             0.14432391770E-01
 96.00             0.14816674855E+03             0.29997304006E-01
 96.10             0.61179393929E+02             0.51755342416E-01
 96.20             0.75061994432E+02             0.78838361268E-01
 96.30             0.19233606082E+03             0.11016574811E+00
 96.40             0.41143829562E+03             0.14448754020E+00
 96.50             0.72670128175E+03             0.18043429805E+00
 96.60             0.11284983593E+04             0.21657174601E+00
 96.70             0.16035501809E+04             0.25145799990E+00
 96.80             0.21353839031E+04             0.28370109821E+00
 96.90             0.27049296669E+04             0.31201454130E+00
 97.00             0.32912332100E+04             0.33526862279E+00
 97.10             0.38722583676E+04             0.35253550484E+00
 97.20             0.44257490890E+04             0.36312623885E+00
 97.30             0.49301175993E+04             0.36661825454E+00
 97.40             0.53653236164E+04             0.36287222047E+00
 97.50             0.57137091871E+04             0.35203760341E+00
 97.60             0.59607547729E+04             0.33454670458E+00
 97.70             0.60957246841E+04             0.31109741084E+00
 97.80             0.61121737561E+04             0.28262534901E+00
 97.90             0.60082921603E+04             0.25026655436E+00
 98.00             0.57870712712E+04             0.21531214279E+00
 98.10             0.54562803390E+04             0.17915679533E+00
 98.20             0.50282511027E+04             0.14324311035E+00
 98.30             0.45194751193E+04             0.10900404386E+00
 98.40             0.39500261910E+04             0.77805734625E-01
 98.50             0.33428275377E+04             0.50892995185E-01
 98.60             0.27227899786E+04             0.29339643840E-01
 98.70             0.21158530894E+04             0.14005659310E-01
 98.80             0.15479658358E+04             0.55028675782E-02
 98.90             0.10440463422E+04             0.41705300336E-02
 99.00             0.62696208946E+03             0.10061806945E-01
 99.10             0.31657184728E+03             0.22941636363E-01
 99.20             0.12886899983E+03             0.42296113094E-01
 99.30             0.75262655612E+02             0.67352993517E-01
 99.40             0.16202813852E+03             0.97112508102E-01
 99.50             0.38995229988E+03             0.13038725222E+00
 99.60             0.75419179048E+03             0.16584956358E+00
 99.70             0.12443542563E+04             0.20208449595E+00
 99.80             0.18448036827E+04             0.23764627554E+00
 99.90             0.25351821486E+04             0.27111598734E+00
100.00             0.32911314177E+04             0.30115818985E+00
