 38.90  -0.53079436417E+00   0.28914939261E+00             0.41556972958E+01
 39.00  -0.55970930343E+00   0.23606995619E+00             0.28327449951E+01
 39.10  -0.58331629905E+00   0.18009902585E+00             0.17276893029E+01
 39.20  -0.60132620164E+00   0.12176739594E+00             0.89280348467E+00
 39.30  -0.61350294123E+00   0.61634775780E-01             0.37061349446E+00
 39.40  -0.61966641881E+00   0.28448165658E-03             0.19199712155E+00
 39.50  -0.61969486698E+00  -0.61682160224E-01             0.37471202457E+00
 39.60  -0.61352665095E+00  -0.12365164692E+00             0.92242030006E+00
 39.70  -0.60116148626E+00  -0.18500431202E+00             0.18242586805E+01
 39.80  -0.58266105506E+00  -0.24512046064E+00             0.30549825642E+01
 39.90  -0.55814900899E+00  -0.30338656615E+00             0.45756896352E+01
 40.00  -0.52781035238E+00  -0.35920146705E+00             0.63351057065E+01
 40.10  -0.49189020567E+00  -0.41198250229E+00             0.82713925240E+01
 40.20  -0.45069195545E+00  -0.46117152285E+00             0.10314415530E+02
 40.30  -0.40457480316E+00  -0.50624071840E+00             0.12388389897E+02
 40.40  -0.35395073132E+00  -0.54669819871E+00             0.14414806321E+02
 40.50  -0.29928091145E+00  -0.58209327185E+00             0.16315524886E+02
 40.60  -0.24107158426E+00  -0.61202136299E+00             0.18015916298E+02
 40.70  -0.17986944797E+00  -0.63612852142E+00             0.19447925496E+02
 40.80  -0.11625659582E+00  -0.65411546621E+00             0.20552933210E+02
 40.90  -0.50845049202E-01  -0.66574112580E+00             0.21284296670E+02
 41.00   0.15729063377E-01  -0.67082563072E+00             0.21609461130E+02
 41.10   0.82811626449E-01  -0.66925272438E+00             0.21511548903E+02
 41.20   0.14973689889E+00  -0.66097156173E+00             0.20990351698E+02
 41.30   0.21583405506E+00  -0.64599787185E+00             0.20062674455E+02
 41.40   0.28043384225E+00  -0.62441446634E+00             0.18762003876E+02
 41.50   0.34287528888E+00  -0.59637108212E+00             0.17137501345E+02
 41.60   0.40251239709E+00  -0.56208355323E+00             0.15252347072E+02
 41.70   0.45872075241E+00  -0.52183231352E+00             0.13181488788E+02
 41.80   0.51090398377E+00  -0.47596023828E+00             0.11008873327E+02
 41.90   0.55850000759E+00  -0.42486983990E+00             0.88242616980E+01
 42.00   0.60098699158E+00  -0.36901983914E+00             0.67197469955E+01
 42.10   0.63788897550E+00  -0.30892113998E+00             0.47861088129E+01
 42.20   0.66878108950E+00  -0.24513224243E+00             0.31091470506E+01
 42.30   0.69329431374E+00  -0.17825413348E+00             0.17661417264E+01
 42.40   0.71111972709E+00  -0.10892470211E+00             0.82258327997E+00
 42.50   0.72201219730E+00  -0.37812729401E-01             0.32930992280E+00
 42.60   0.72579347024E+00   0.34388490329E-01             0.32017500891E+00
 42.70   0.72235462121E+00   0.10696783735E+00             0.81034861669E+00
 42.80   0.71165783747E+00   0.17920329947E+00             0.17953341973E+01
 42.90   0.69373750752E+00   0.25036908322E+00             0.32507540942E+01
 43.00   0.66870059920E+00   0.31974283397E+00             0.51329279894E+01
 43.10   0.63672631580E+00   0.38661289389E+00             0.73802370180E+01
 43.20   0.59806502641E+00   0.45028552547E+00             0.99152346426E+01
 43.30   0.55303647387E+00   0.51009202811E+00             0.12647434651E+02
 43.40   0.50202727106E+00   0.56539567550E+00             0.15476678090E+02
 43.50   0.44548770351E+00   0.61559840261E+00             0.18296955753E+02
 43.60   0.38392786324E+00   0.66014717296E+00             0.21000542106E+02
 43.70   0.31791314595E+00   0.69853995928E+00             0.23482281132E+02
 43.80   0.24805915002E+00   0.73033127388E+00             0.25643855287E+02
 43.90   0.17502602263E+00   0.75513718888E+00             0.27397866051E+02
 44.00   0.99512303745E-01   0.77263979114E+00             0.28671558643E+02
 44.10   0.22248324631E-01   0.78259102152E+00             0.29410034402E+02
 44.20  -0.56010777520E-01   0.78481585398E+00             0.29578811706E+02
 44.30  -0.13449236292E+00   0.77921477623E+00             0.29165619651E+02
 44.40  -0.21241384054E+00   0.76576553994E+00             0.28181337140E+02
 44.50  -0.28899039453E+00   0.74452415588E+00             0.26660022546E+02
 44.60  -0.36344281012E+00   0.71562511643E+00             0.24658014473E+02
 44.70  -0.43500532177E+00   0.67928083542E+00             0.22252121025E+02
 44.80  -0.50293340531E+00   0.63578030324E+00             0.19536951848E+02
 44.90  -0.56651143563E+00   0.58548696271E+00             0.16621482711E+02
 45.00  -0.62506013190E+00   0.52883581915E+00             0.13624974964E+02
 45.10  -0.67794371382E+00   0.46632980596E+00             0.10672400530E+02
 45.20  -0.72457669441E+00   0.39853543457E+00             0.78895459482E+01
 45.30  -0.76443023787E+00   0.32607776513E+00             0.53979853563E+01
 45.40  -0.79703801438E+00   0.24963474135E+00             0.33101213444E+01
 45.50  -0.82200148852E+00   0.16993093991E+00             0.17244939223E+01
 45.60  -0.83899458251E+00   0.87730791055E-01             0.72155109013E+00
 45.70  -0.84776766161E+00   0.38313328046E-02             0.36005989495E+00
 45.80  -0.84815079489E+00  -0.80945433357E-01             0.67431476141E+00
 45.90  -0.84005625156E+00  -0.16576051285E+00             0.16722710696E+01
 46.00  -0.82348020027E+00  -0.24976613800E+00             0.33346974198E+01
 46.10  -0.79850358647E+00  -0.33211415803E+00             0.56154010553E+01
 46.20  -0.76529217067E+00  -0.41196451668E+00             0.84425389725E+01
 46.30  -0.72409571900E+00  -0.48849373374E+00             0.11720983967E+02
 46.40  -0.67524634563E+00  -0.56090330564E+00             0.15335671942E+02
 46.50  -0.61915601506E+00  -0.62842794021E+00             0.19155815969E+02
 46.60  -0.55631322104E+00  -0.69034354171E+00             0.23039835552E+02
 46.70  -0.48727886687E+00  -0.74597486382E+00             0.26840817794E+02
 46.80  -0.41268138049E+00  -0.79470275050E+00             0.30412302170E+02
 46.90  -0.33321110544E+00  -0.83597088855E+00             0.33614163439E+02
 47.00  -0.24961401658E+00  -0.86929199910E+00             0.36318358776E+02
 47.10  -0.16268481667E+00  -0.89425340076E+00             0.38414305906E+02
 47.20  -0.73259476599E-01  -0.91052188242E+00             0.39813669199E+02
 47.30   0.17792711643E-01  -0.91784783008E+00             0.40454349864E+02
 47.40   0.10957749465E+00  -0.91606855892E+00             0.40303504268E+02
 47.50   0.20118435054E+00  -0.90511080945E+00             0.39359449798E+02
 47.60   0.29169543149E+00  -0.88499237440E+00             0.37652359474E+02
 47.70   0.38019466893E+00  -0.85582283125E+00             0.35243693135E+02
 47.80   0.46577695205E+00  -0.81780336436E+00             0.32224362584E+02
 47.90   0.54755728849E+00  -0.77122566915E+00             0.28711678845E+02
 48.00   0.62467985541E+00  -0.71646994030E+00             0.24845179462E+02
 48.10   0.69632684944E+00  -0.65400195476E+00             0.20781480640E+02
 48.20   0.76172704491E+00  -0.58436926982E+00             0.16688341083E+02
 48.30   0.82016397189E+00  -0.50819656533E+00             0.12738159698E+02
 48.40   0.87098362843E+00  -0.42618016814E+00             0.91011565455E+01
 48.50   0.91360164524E+00  -0.33908180530E+00             0.59385041053E+01
 48.60   0.94750982577E+00  -0.24772164077E+00             0.33956832979E+01
 48.70   0.97228198985E+00  -0.15297065820E+00             0.15963352032E+01
 48.80   0.98757905567E+00  -0.55742459210E-01             0.63686498445E+00
 48.90   0.99315330159E+00   0.43015446356E-01             0.58202952081E+00
 49.00   0.98885175695E+00   0.14233077651E+00             0.14617054569E+01
 49.10   0.97461867930E+00   0.24121595221E+00             0.32689909966E+01
 49.20   0.95049708408E+00   0.33867782014E+00             0.59597443678E+01
 49.30   0.91662930207E+00   0.43372752855E+00             0.94536063431E+01
 49.40   0.87325654921E+00   0.52539045875E+00             0.13636495642E+02
 49.50   0.82071750334E+00   0.61271611368E+00             0.18364506757E+02
 49.60   0.75944589197E+00   0.69478786401E+00             0.23469082082E+02
 49.70   0.68996710557E+00   0.77073245321E+00             0.28763276566E+02
 49.80   0.61289386025E+00   0.83972916376E+00             0.34048885630E+02
 49.90   0.52892094387E+00   0.90101854979E+00             0.39124167870E+02
 50.00   0.43881908889E+00   0.95391064417E+00             0.43791864826E+02
 50.10   0.34342802447E+00   0.99779255306E+00             0.47867202193E+02
 50.20   0.24364876917E+00   0.10321353555E+01             0.51185551250E+02
 50.30   0.14043523362E+00   0.10565002324E+01             0.53609436456E+02
 50.40   0.34785210373E-01   0.10705437558E+01             0.55034595071E+02
 50.50  -0.72269165205E-01   0.10740222768E+01             0.55394826747E+02
 50.60  -0.17967139289E+00   0.10667953603E+01             0.54665414309E+02
 50.70  -0.28635092892E+00   0.10488282210E+01             0.52864949826E+02
 50.80  -0.39123375102E+00   0.10201931281E+01             0.50055460701E+02
 50.90  -0.49325306383E+00   0.98106975302E+00             0.46340796544E+02
 51.00  -0.59136003914E+00   0.93174444664E+00             0.41863306567E+02
 51.10  -0.68453448380E+00   0.87260844273E+00             0.36798906367E+02
 51.20  -0.77179532807E+00   0.80415499435E+00             0.31350699556E+02
 51.30  -0.85221082751E+00   0.72697546154E+00             0.25741380954E+02
 51.40  -0.92490837366E+00   0.64175437879E+00             0.20204701493E+02
 51.50  -0.98908381154E+00   0.54926354142E+00             0.14976318223E+02
 51.60  -0.10440101657E+01   0.45035516027E+00             0.10284383987E+02
 51.70  -0.10890456817E+01   0.34595414370E+00             0.63402488719E+01
 51.80  -0.11236410961E+01   0.23704957553E+00             0.33296485668E+01
 51.90  -0.11473460536E+01   0.12468546592E+00             0.14047427525E+01
 52.00  -0.11598146002E+01   0.99508605587E-02             0.67733987588E+00
 52.10  -0.11608096863E+01  -0.10603059946E+00             0.12136038387E+01
 52.20  -0.11502066263E+01  -0.22211156809E+00             0.30304846493E+01
 52.30  -0.11279954695E+01  -0.33713223072E+00             0.60940508201E+01
 52.40  -0.10942822465E+01  -0.44993177768E+00             0.10319828609E+02
 52.50  -0.10492890687E+01  -0.55936000232E+00             0.15575174833E+02
 52.60  -0.99335306845E+00  -0.66428890919E+00             0.21683628988E+02
 52.70  -0.92692417753E+00  -0.76362421604E+00             0.28431109934E+02
 52.80  -0.85056175593E+00  -0.85631663379E+00             0.35573745724E+02
 52.90  -0.76493009255E+00  -0.94137280938E+00             0.42847055458E+02
 53.00  -0.67079281161E+00  -0.10178658186E+01             0.49976142103E+02
 53.10  -0.56900622975E+00  -0.10849450998E+01             0.56686507902E+02
 53.20  -0.46051171977E+00  -0.11418457228E+01             0.62715071177E+02
 53.30  -0.34632714749E+00  -0.11878968948E+01             0.67820946790E+02
 53.40  -0.22753745802E+00  -0.12225296095E+01             0.71795553233E+02
 53.50  -0.10528449707E+00  -0.12452833553E+01             0.74471627505E+02
 53.60   0.19243838464E-01  -0.12558118050E+01             0.75730764329E+02
 53.70   0.14482501896E+00  -0.12538874212E+01             0.75509147734E+02
 53.80   0.27021376108E+00  -0.12394049193E+01             0.73801208816E+02
 53.90   0.39415425301E+00  -0.12123835432E+01             0.70661021339E+02
 54.00   0.51539260732E+00  -0.11729681179E+01             0.66201333718E+02
 54.10   0.63268941911E+00  -0.11214288571E+01             0.60590228720E+02
 54.20   0.74483230482E+00  -0.10581599152E+01             0.54045497125E+02
 54.30   0.85064829634E+00  -0.98367668473E+00             0.46826905022E+02
 54.40   0.94901596482E+00  -0.89861185510E+00             0.39226622490E+02
 54.50   0.10388771503E+01  -0.80371025861E+00             0.31558160501E+02
 54.60   0.11192481762E+01  -0.69982254358E+00             0.24144229712E+02
 54.70   0.11892304305E+01  -0.58789772596E+00             0.17303986320E+02
 54.80   0.12480202031E+01  -0.46897468291E+00             0.11340164113E+02
 54.90   0.12949176714E+01  -0.34417266259E+00             0.65266064249E+01
 55.00   0.13293349377E+01  -0.21468089545E+00             0.30967060159E+01
 55.10   0.13508030272E+01  -0.81747401683E-01             0.12332346707E+01
 55.20   0.13589777674E+01   0.53332901041E-01             0.10599982941E+01
 55.30   0.13536444773E+01   0.18923067778E+00             0.26356888223E+01
 55.40   0.13347214095E+01   0.32459512551E+00             0.59502236447E+01
 55.50   0.13022618970E+01   0.45806726646E+00             0.10923769326E+02
 55.60   0.12564551703E+01   0.58829345616E+00             0.17408542728E+02
 55.70   0.11976258247E+01   0.71393897319E+00             0.25193373142E+02
 55.80   0.11262319274E+01   0.83370155566E+00             0.34010897971E+02
 55.90   0.10428617718E+01   0.94632474840E+00             0.43547156361E+02
 56.00   0.94822929698E+00   0.10506109256E+01             0.53453244280E+02
 56.10   0.84316820442E+00   0.11454338553E+01             0.63358605093E+02
 56.20   0.72862481890E+00   0.12297506757E+01             0.72885455571E+02
 56.30   0.60564975132E+00   0.13026131576E+01             0.81663791674E+02
 56.40   0.47538843556E+00   0.13631781327E+01             0.89346384012E+02
 56.50   0.33907062229E+00   0.14107169763E+01             0.95623161478E+02
 56.60   0.19799892466E+00   0.14446240385E+01             0.10023439397E+03
 56.70   0.53536520803E-01   0.14644239310E+01             0.10298212141E+03
 56.80  -0.92905872297E-01   0.14697775831E+01             0.10373933557E+03
 56.90  -0.23988363060E+00   0.14604869958E+01             0.10245650125E+03
 57.00  -0.38593233019E+00   0.14364986328E+01             0.99165101904E+02
 57.10  -0.52958219347E+00   0.13979053998E+01             0.93978007762E+02
 57.20  -0.66937273345E+00   0.13449471804E+01             0.87086587657E+02
 57.30  -0.80386745149E+00   0.12780099071E+01             0.78754615111E+02
 57.40  -0.93166844220E+00   0.11976231619E+01             0.69309148491E+02
 57.50  -0.10514307584E+01   0.11044563177E+01             0.59128690166E+02
 57.60  -0.11618763902E+01   0.99931324187E+00             0.48629044770E+02
 57.70  -0.12618077143E+01   0.88312560286E+00             0.38247397431E+02
 57.80  -0.13501202746E+01   0.75694483142E+00             0.28425214623E+02
 57.90  -0.14258147578E+01   0.62193280396E+00             0.19590629677E+02
 58.00  -0.14880080382E+01   0.47935132818E+00             0.12141008914E+02
 58.10  -0.15359431710E+01   0.33055052436E+00             0.64264011448E+01
 58.20  -0.15689982234E+01   0.17695620726E+00             0.27345519484E+01
 58.30  -0.15866938442E+01   0.20056384922E-01             0.12781151344E+01
 58.40  -0.15886994826E+01  -0.13861299949E+00             0.21846183485E+01
 58.50  -0.15748381827E+01  -0.29748294776E+00             0.54896405748E+01
 58.60  -0.15450898879E+01  -0.45496676603E+00             0.11133539669E+02
 58.70  -0.14995932113E+01  -0.60947575482E+00             0.18961932508E+02
 58.80  -0.14386456358E+01  -0.75943507595E+00             0.28729983925E+02
 58.90  -0.13627021282E+01  -0.90329963953E+00             0.40110409011E+02
 59.00  -0.12723721643E+01  -0.10395698524E+01             0.52704942512E+02
 59.10  -0.11684151790E+01  -0.11668070688E+01             0.66058885107E+02
 59.20  -0.10517344722E+01  -0.12836485867E+01             0.79678205091E+02
 59.30  -0.92336961350E+00  -0.13888220339E+01             0.93048561064E+02
 59.40  -0.78448741011E+00  -0.14811589953E+01             0.10565552141E+03
 59.50  -0.63637151058E+00  -0.15596077363E+01             0.11700519385E+03
 59.60  -0.48041073696E+00  -0.16232448873E+01             0.12664444600E+03
 59.70  -0.31808624823E+00  -0.16712859610E+01             0.13417989801E+03
 59.80  -0.15095765212E+00  -0.17030945858E+01             0.13929490081E+03
 59.90   0.19351806462E-01  -0.17181903511E+01             0.14176377877E+03
 60.00   0.19117084157E+00  -0.17162551704E+01             0.14146271066E+03
 60.10   0.36279635861E+00  -0.16971380863E+01             0.13837674498E+03
 60.20   0.53251016723E+00  -0.16608584504E+01             0.13260259058E+03
 60.30   0.69859601227E+00  -0.16076074337E+01             0.12434698595E+03
 60.40   0.85935675564E+00  -0.15377478324E+01             0.11392062340E+03
 60.50   0.10131315389E+01  -0.14518121569E+01             0.10172778279E+03
 60.60   0.11583127546E+01  -0.13504990030E+01             0.88252003910E+02
 60.70   0.12933626549E+01  -0.12346677275E+01             0.74038292642E+02
 60.80   0.14168294276E+01  -0.11053314620E+01             0.59672504734E+02
 60.90   0.15273625738E+01  -0.96364851928E+00             0.45758677084E+02
 61.00   0.16237274258E+01  -0.81091226190E+00             0.32895174383E+02
 61.10   0.17048186519E+01  -0.64853951932E+00             0.21650583778E+02
 61.20   0.17696726039E+01  -0.47805765413E+00             0.12540319137E+02
 61.30   0.18174783693E+01  -0.30109039374E+00             0.60048873297E+01
 61.40   0.18475874087E+01  -0.11934255681E+00             0.23907214708E+01
 61.50   0.18595216643E+01   0.65416184054E-01             0.19344012982E+01
 61.60   0.18529800459E+01   0.25136835049E+00             0.47509615324E+01
 61.70   0.18278432109E+01   0.43666635508E+00             0.10826839224E+02
 61.80   0.17841765754E+01   0.61945067617E+00             0.20017836139E+02
 61.90   0.17222315078E+01   0.79786833371E+00             0.32052278702E+02
 62.00   0.16424446744E+01   0.97009148449E+00             0.46539353241E+02
 62.10   0.15454355259E+01   0.11343359519E+01             0.62982386332E+02
 62.20   0.14320019308E+01   0.12888795045E+01             0.80796637077E+02
 62.30   0.13031139803E+01   0.14320796976E+01             0.99330978561E+02
 62.40   0.11599060105E+01   0.15623910956E+01             0.11789267721E+03
 62.50   0.10036669010E+01   0.16783816967E+01             0.13577433868E+03
 62.60   0.83582873131E+00   0.17787483868E+01             0.15228198328E+03
 62.70   0.65795389263E+00   0.18623312599E+01             0.16676314786E+03
 62.80   0.47172076664E+00   0.19281266492E+01             0.17863388770E+03
 62.90   0.27890810173E+00   0.19752987258E+01             0.18740357367E+03
 63.00   0.81378229142E-01   0.20031895360E+01             0.19269644580E+03
 63.10  -0.11894072446E+00   0.20113273589E+01             0.19426899395E+03
 63.20  -0.32007346035E+00   0.19994332865E+01             0.19202238460E+03
 63.30  -0.52001678900E+00   0.19674259404E+01             0.18600933592E+03
 63.40  -0.71675938305E+00   0.19154242615E+01             0.17643505389E+03
 63.50  -0.90830180920E+00   0.18437483232E+01             0.16365207246E+03
 63.60  -0.10926766415E+01   0.17529181423E+01             0.14814908222E+03
 63.70  -0.12679684558E+01   0.16436504782E+01             0.13053407467E+03
 63.80  -0.14323335036E+01   0.15168536326E+01             0.11151236378E+03
 63.90  -0.15840188668E+01   0.13736202822E+01             0.91860263168E+02
 64.00  -0.17213808951E+01   0.12152183956E+01             0.72395387155E+02
 64.10  -0.18429027346E+01   0.10430803060E+01             0.53944698769E+02
 64.20  -0.19472107652E+01   0.85879003259E+00             0.37311540652E+02
 64.30  -0.20330897685E+01   0.66406895606E+00             0.23242950519E+02
 64.40  -0.20994966641E+01   0.46075997922E+00             0.12398577522E+02
 64.50  -0.21455726620E+01   0.25081031281E+00             0.53224781648E+01
 64.60  -0.21706536933E+01   0.36253046609E-01             0.24189806164E+01
 64.70  -0.21742789979E+01  -0.18081232272E+00             0.39336670526E+01
 64.80  -0.21561977657E+01  -0.39824022251E+00             0.99403394996E+01
 64.90  -0.21163737434E+01  -0.61385999908E+00             0.20334612120E+02
 65.00  -0.20549877435E+01  -0.82549737342E+00             0.34834520081E+02
 65.10  -0.19724380062E+01  -0.10309961478E+01             0.52988261628E+02
 65.20  -0.18693383914E+01  -0.12282399484E+01             0.74188906278E+02
 65.30  -0.17465143966E+01  -0.14151737875E+01             0.97695619354E+02
 65.40  -0.16049970178E+01  -0.15898252272E+01             0.12266068274E+03
 65.50  -0.14460144951E+01  -0.17503249290E+01             0.14816134484E+03
 65.60  -0.12709820022E+01  -0.18949263785E+01             0.17323531958E+03
 65.70  -0.10814893643E+01  -0.20220245787E+01             0.19691858434E+03
 65.80  -0.87928690647E+00  -0.21301735151E+01             0.21828400733E+03
 65.90  -0.66626955496E+00  -0.22181022058E+01             0.23647927208E+03
 66.00  -0.44445933438E+00  -0.22847291613E+01             0.25076256413E+03
 66.10  -0.21598641825E+00  -0.23291750947E+01             0.26053454405E+03
 66.20   0.16931091219E-01  -0.23507737365E+01             0.26536524977E+03
 66.30   0.25200846487E+00  -0.23490806274E+01             0.26501474784E+03
 66.40   0.48691652761E+00  -0.23238797809E+01             0.25944657953E+03
 66.50   0.71930450571E+00  -0.22751881282E+01             0.24883331800E+03
 66.60   0.94682331852E+00  -0.22032576776E+01             0.23355385499E+03
 66.70   0.11671490863E+01  -0.21085753457E+01             0.21418235975E+03
 66.80   0.13780066209E+01  -0.19918604371E+01             0.19146918533E+03
 66.90   0.15771926646E+01  -0.18540597750E+01             0.16631432627E+03
 67.00   0.17625986421E+01  -0.16963405086E+01             0.13973434222E+03
 67.10   0.19322326929E+01  -0.15200806444E+01             0.11282394243E+03
 67.20   0.20842407574E+01  -0.13268573751E+01             0.86713664479E+02
 67.30   0.22169264949E+01  -0.11184332993E+01             0.62525265566E+02
 67.40   0.23287698248E+01  -0.89674064985E+00             0.41326569393E+02
 67.50   0.24184438898E+01  -0.66386366737E+00             0.24087568228E+02
 67.60   0.24848302565E+01  -0.42201927839E+00             0.11639565731E+02
 67.70   0.25270321844E+01  -0.17353625274E+00             0.46390600157E+01
 67.80   0.25443858096E+01   0.79166965701E-01             0.35379105283E+01
 67.90   0.25364691131E+01   0.33360554666E+00             0.85611113507E+01
 68.00   0.25031085584E+01   0.58725245797E+00             0.19693215107E+02
 68.10   0.24443833126E+01   0.83756331381E+00             0.36674125758E+02
 68.20   0.23606269812E+01   0.10820016451E+01             0.59004617300E+02
 68.30   0.22524268167E+01   0.13180643432E+01             0.85961552569E+02
 68.40   0.21206203824E+01   0.15433070249E+01             0.11662238684E+03
 68.50   0.19662896799E+01   0.17553690631E+01             0.14989816025E+03
 68.60   0.17907527736E+01   0.19519980311E+01             0.18457382672E+03
 68.70   0.15955529705E+01   0.21310733085E+01             0.21935444952E+03
 68.80   0.13824456396E+01   0.22906286055E+01             0.25291552916E+03
 68.90   0.11533827791E+01   0.24288731695E+01             0.28395552834E+03
 69.00   0.91049546215E+00   0.25442114474E+01             0.31124853190E+03
 69.10   0.65607431741E+00   0.26352609936E+01             0.33369493297E+03
 69.20   0.39254821805E+00   0.27008684253E+01             0.35036807290E+03
 69.30   0.12246137552E+00   0.27401232471E+01             0.36055488356E+03
 69.40  -0.15155094920E+00   0.27523693847E+01             0.36378878162E+03
 69.50  -0.42678788767E+00   0.27372142898E+01             0.35987334006E+03
 69.60  -0.70050931664E+00   0.26945355010E+01             0.34889560226E+03
 69.70  -0.96996286674E+00   0.26244845693E+01             0.33122829659E+03
 69.80  -0.12324113237E+01   0.25274882827E+01             0.30752063969E+03
 69.90  -0.14851601519E+01   0.24042471503E+01             0.27867786769E+03
 70.00  -0.17255848670E+01   0.22557311351E+01             0.24583008981E+03
 70.10  -0.19511579805E+01   0.20831726484E+01             0.21029149849E+03
 70.20  -0.21594752453E+01   0.18880568504E+01             0.17351137801E+03
 70.30  -0.23482809304E+01   0.16721093258E+01             0.13701871134E+03
 70.40  -0.25154918629E+01   0.14372812328E+01             0.10236247763E+03
 70.50  -0.26592199862E+01   0.11857320465E+01             0.71049948009E+02
 70.60  -0.27777931909E+01   0.91981004787E+00             0.44485413676E+02
 70.70  -0.28697741957E+01   0.64203072878E+00             0.23911811958E+02
 70.80  -0.29339772685E+01   0.35505330922E+00             0.10357649478E+02
 70.90  -0.29694825995E+01   0.61655582364E-01             0.45914572026E+01
 71.00  -0.29756481577E+01  -0.23529267758E+00             0.70857551500E+01
 71.10  -0.29521188899E+01  -0.53285749335E+00             0.17992162907E+02
 71.20  -0.28988331406E+01  -0.82806938234E+00             0.37128878061E+02
 71.30  -0.28160262024E+01  -0.11179526964E+01             0.63981273258E+02
 71.40  -0.27042309327E+01  -0.13995553166E+01             0.97715851619E+02
 71.50  -0.25642754011E+01  -0.16699784099E+01             0.13720726942E+03
 71.60  -0.23972775601E+01  -0.19264059500E+01             0.18107760509E+03
 71.70  -0.22046369651E+01  -0.21661337060E+01             0.22774654593E+03
 71.80  -0.19880235945E+01  -0.23865974025E+01             0.27549069962E+03
 71.90  -0.17493638542E+01  -0.25853997620E+01             0.32250983539E+03
 72.00  -0.14908238780E+01  -0.27603361474E+01             0.36699753807E+03
 72.10  -0.12147902633E+01  -0.29094185352E+01             0.40721353024E+03
 72.20  -0.92384840975E+00  -0.30308975615E+01             0.44155479611E+03
 72.30  -0.62075865360E+00  -0.31232824025E+01             0.46862263087E+03
 72.40  -0.30843041335E+00  -0.31853582679E+01             0.48728284495E+03
 72.50   0.10105413436E-01  -0.32162013092E+01             0.49671657142E+03
 72.60   0.33172554436E+00  -0.32151907679E+01             0.49645945029E+03
 72.70   0.65324462114E+00  -0.31820182134E+01             0.48642738477E+03
 72.80   0.97144644248E+00  -0.31166937513E+01             0.46692756679E+03
 72.90   0.12831158176E+01  -0.30195491071E+01             0.43865403351E+03
 73.00   0.15850707283E+01  -0.28912375253E+01             0.40266762222E+03
 73.10   0.18741944809E+01  -0.27327304525E+01             0.36036081363E+03
 73.20   0.21474675261E+01  -0.25453110044E+01             0.31340856978E+03
 73.30   0.24019986265E+01  -0.23305642518E+01             0.26370685641E+03
 73.40   0.26350550517E+01  -0.20903643891E+01             0.21330106743E+03
 73.50   0.28440914906E+01  -0.18268588839E+01             0.16430701880E+03
 73.60   0.30267773790E+01  -0.15424497349E+01             0.11882753054E+03
 73.70   0.31810223525E+01  -0.12397719970E+01             0.78867853312E+02
 73.80   0.33049995522E+01  -0.92166976173E+00             0.46253307708E+02
 73.90   0.33971665284E+01  -0.59116980651E+00             0.22552483372E+02
 74.00   0.34562835090E+01  -0.25145315367E+00             0.90091894688E+01
 74.10   0.34814288244E+01   0.94175197231E-01             0.64860611622E+01
 74.20   0.34720113047E+01   0.44231807967E+00             0.15422317769E+02
 74.30   0.34277794967E+01   0.78951921014E+00             0.35807650943E+02
 74.40   0.33488275757E+01   0.11322971598E+01             0.67173614192E+02
 74.50   0.32355978597E+01   0.14671799174E+01             0.10860321077E+03
 74.60   0.30888798680E+01   0.17907397033E+01             0.15875866128E+03
 74.70   0.29098058976E+01   0.20996276901E+01             0.21592660290E+03
 74.80   0.26998431286E+01   0.23906082799E+01             0.27807925812E+03
 74.90   0.24607823006E+01   0.26605925928E+01             0.34294944117E+03
 75.00   0.21947230414E+01   0.29066708228E+01             0.40811667239E+03
 75.10   0.19040559591E+01   0.31261431270E+01             0.47110117078E+03
 75.20   0.15914416464E+01   0.33165487229E+01             0.52946211386E+03
 75.30   0.12597867741E+01   0.34756928875E+01             0.58089631050E+03
 75.40   0.91221748534E+00   0.36016715649E+01             0.62333333809E+03
 75.50   0.55205032884E+00   0.36928933135E+01             0.65502325818E+03
 75.60   0.18276099750E+00   0.37480983463E+01             0.67461324388E+03
 75.70  -0.19204883714E+00   0.37663744461E+01             0.68120982338E+03
 75.80  -0.56868628175E+00   0.37471695624E+01             0.67442395464E+03
 75.90  -0.94340323798E+00   0.36903009342E+01             0.65439677853E+03
 76.00  -0.13124333314E+01   0.35959606104E+01             0.62180462944E+03
 76.10  -0.16720293924E+01   0.34647172773E+01             0.57784268541E+03
 76.20  -0.20185011202E+01   0.32975143380E+01             0.52418748426E+03
 76.30  -0.23482525540E+01   0.30956642260E+01             0.46293938378E+03
 76.40  -0.26578189766E+01   0.28608389706E+01             0.39654687040E+03
 76.50  -0.29439028736E+01   0.25950570730E+01             0.32771538666E+03
 76.60  -0.32034085809E+01   0.23006667856E+01             0.25930402222E+03
 76.70  -0.34334752595E+01   0.19803259275E+01             0.19421396739E+03
 76.80  -0.36315078522E+01   0.16369784015E+01             0.13527303639E+03
 76.90  -0.37952056924E+01   0.12738276163E+01             0.85120812073E+02
 77.00  -0.39225884540E+01   0.89430704708E+00             0.46099030326E+02
 77.10  -0.40120191587E+01   0.50204820168E+00             0.20151704960E+02
 77.20  -0.40622239789E+01   0.10084628581E+00             0.87391939482E+01
 77.30  -0.40723086075E+01  -0.30537611208E+00             0.12769933141E+02
 77.40  -0.40417709963E+01  -0.71260697283E+00             0.32552930058E+02
 77.50  -0.39705102990E+01  -0.11167840725E+01             0.67773340047E+02
 77.60  -0.38588318917E+01  -0.15138351024E+01             0.11749256814E+03
